 0.000e+00, 1.429e-01, 2.857e-01, 4.286e-01, 5.714e-01, 7.143e-01, 8.571e-01, 1.000e+00
 0.000e+00, 6.122e-02, 1.020e-01, 1.224e-01, 1.224e-01, 1.020e-01, 6.122e-02, 0.000e+00
